股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,107.7,107.4,108.0,106.9,70.46,76.74,60.13,1.37,1.14,0.23,110.45,106.45,102.44,101602,72471,1.4,,32.65,,,2026-09-11,2026-09-11 07:31:48
0051,元大中型100,144.75,145.0,145.0,143.6,57.83,68.45,57.0,1.4,1.41,-0.01,148.56,144.54,140.52,87,48,1.82,,24.21,,,2026-09-11,2026-09-11 07:31:49
0052,富邦科技,62.55,62.55,62.85,62.25,67.61,73.44,59.44,0.69,0.56,0.13,64.11,61.94,59.77,15601,16452,0.95,,33.86,,,2026-09-11,2026-09-11 07:31:50
0053,元大電子,241.15,241.25,242.0,239.7,53.76,66.52,52.37,2.62,2.53,0.1,248.91,241.56,234.2,397,99,4.0,,35.44,,,2026-09-11,2026-09-11 07:31:50
0055,元大MSCI金融,49.32,48.55,49.32,48.1,87.0,88.56,80.91,1.53,1.18,0.35,50.31,45.89,41.47,691,764,0.9,,19.82,,,2026-09-11,2026-09-11 07:31:51
0056,元大高股息,55.3,55.05,55.65,54.75,80.88,83.3,76.85,1.13,1.02,0.11,56.61,53.91,51.21,24423,20361,1.2,,21.63,,,2026-09-11,2026-09-11 07:31:52
0057,富邦摩台,321.25,319.0,321.4,319.0,68.26,77.32,61.61,4.05,3.42,0.63,329.67,317.98,306.29,16,21,0.75,,32.29,,,2026-09-11,2026-09-11 07:31:53
0061,元大寶滬深,23.92,24.0,24.05,23.73,24.89,32.02,39.11,-0.19,-0.16,-0.03,24.89,24.35,23.82,114,92,1.23,,19.59,,,2026-09-11,2026-09-11 07:31:54
1101,台泥,24.5,24.65,24.75,24.5,24.5,26.45,47.44,0.12,0.14,-0.02,25.15,24.51,23.87,14436,20846,0.69,1835.83,21.62,0.8,3.27,2026-09-11,2026-09-11 07:31:55
1102,亞泥,35.3,35.05,35.35,35.05,88.66,85.95,59.26,0.53,0.53,0.0,36.0,34.82,33.64,5225,7156,0.73,1251.94,9.31,2.3,6.52,2026-09-11,2026-09-11 07:31:56
1103,嘉泥,13.05,13.05,13.2,13.0,23.92,33.47,35.71,0.0,0.02,-0.02,13.35,13.19,13.04,220,268,0.82,91.53,9.26,0.52,3.98,2026-09-11,2026-09-11 07:31:57
1104,環泥,27.2,27.1,27.25,27.0,60.17,68.11,57.41,0.18,0.14,0.04,27.84,26.98,26.12,521,489,1.06,,10.07,1.85,6.8,2026-09-11,2026-09-11 07:31:58
1108,幸福,11.2,11.3,11.3,11.05,20.09,23.39,17.65,-0.17,-0.14,-0.03,11.98,11.67,11.35,468,395,1.19,45.33,16.72,1.0,8.93,2026-09-11,2026-09-11 07:31:59
1109,信大,13.35,13.45,13.45,13.35,12.96,21.64,40.0,-0.06,-0.05,-0.01,13.73,13.53,13.32,140,97,1.43,45.54,19.35,0.9,6.74,2026-09-11,2026-09-11 07:32:00
1110,東泥,15.85,15.75,15.85,15.55,38.02,45.52,48.0,0.01,0.03,-0.02,16.22,16.0,15.78,428,219,1.95,90.42,25.56,0.3,1.89,2026-09-11,2026-09-11 07:32:01
1201,味全,12.05,12.05,12.1,12.0,18.55,21.82,33.33,-0.04,-0.02,-0.02,12.45,12.23,12.02,448,298,1.5,60.98,19.75,0.21,1.74,2026-09-11,2026-09-11 07:32:02
1203,味王,43.7,44.15,44.35,43.25,55.29,58.17,51.37,-0.03,-0.11,0.08,46.07,43.99,41.91,21,16,1.29,103.88,20.81,1.0,2.29,2026-09-11,2026-09-11 07:32:03
1210,大成,52.1,52.3,52.5,52.1,55.76,51.4,41.94,-0.22,-0.27,0.06,53.21,52.31,51.41,763,893,0.85,435.92,12.83,3.0,5.76,2026-09-11,2026-09-11 07:32:04
1213,大飲,7.49,7.5,7.53,7.31,22.77,30.29,57.41,0.01,-0.0,0.01,7.78,7.41,7.05,15,10,1.42,4.24,,0.35,4.67,2026-09-11,2026-09-11 07:32:06
1215,卜蜂,110.5,110.5,111.0,109.5,72.14,69.21,60.0,0.46,0.23,0.22,111.94,109.62,107.31,843,567,1.49,325.74,12.76,7.0,6.33,2026-09-11,2026-09-11 07:32:07
1216,統一,75.0,75.1,75.3,74.8,31.39,36.24,35.37,0.02,0.26,-0.23,78.44,76.45,74.47,7635,8847,0.86,4261.51,18.2,3.0,4.0,2026-09-11,2026-09-11 07:32:08
1217,愛之味,9.96,9.95,9.99,9.92,43.28,37.94,33.33,0.01,0.01,-0.0,10.04,9.98,9.91,471,287,1.64,49.25,15.09,0.25,2.51,2026-09-11,2026-09-11 07:32:09
1218,泰山,14.25,14.35,14.35,14.2,29.22,30.66,36.36,-0.31,-0.37,0.05,14.83,14.51,14.19,730,463,1.58,69.3,11.68,1.32,9.26,2026-09-11,2026-09-11 07:32:10
1219,福壽,11.4,11.5,11.5,11.35,47.33,56.93,56.41,0.04,0.03,0.02,11.93,11.44,10.95,243,203,1.2,38.9,,0.5,4.39,2026-09-11,2026-09-11 07:32:11
1220,台榮,10.85,10.8,10.9,10.8,41.62,35.19,44.44,-0.08,-0.1,0.02,11.06,10.85,10.65,61,98,0.63,19.14,155.0,0.2,1.84,2026-09-11,2026-09-11 07:32:12
1225,福懋油,24.3,24.15,24.35,24.1,12.51,17.8,45.45,-0.29,-0.27,-0.01,26.0,24.91,23.83,45,79,0.58,58.87,115.71,0.14,0.58,2026-09-11,2026-09-11 07:32:13
1227,佳格,28.45,28.3,28.5,28.25,25.62,24.1,35.0,-0.11,-0.07,-0.04,29.31,28.75,28.19,502,501,1.0,258.45,17.67,1.34,4.71,2026-09-11,2026-09-11 07:32:14
1229,聯華,40.7,41.5,41.5,40.6,26.89,36.58,33.78,0.11,0.24,-0.13,42.58,41.75,40.91,2713,1566,1.73,742.58,16.68,1.8,4.42,2026-09-11,2026-09-11 07:32:15
1231,聯華食,80.1,80.0,80.3,79.7,30.15,26.64,36.84,-0.14,-0.02,-0.12,82.93,80.94,78.95,262,195,1.34,262.97,17.88,1.5,1.87,2026-09-11,2026-09-11 07:32:16
1232,大統益,156.0,155.0,156.0,155.0,52.03,54.03,43.75,0.66,0.89,-0.24,158.41,156.47,154.54,96,99,0.97,249.56,17.31,7.2,4.62,2026-09-11,2026-09-11 07:32:17
1233,天仁,28.2,28.0,28.2,27.85,26.66,26.28,46.51,-0.05,-0.03,-0.02,28.79,28.19,27.59,24,27,0.9,25.53,30.65,0.2,0.71,2026-09-11,2026-09-11 07:32:18
1234,黑松,33.3,33.2,33.45,33.0,54.05,53.11,40.0,-0.05,-0.05,0.0,33.58,33.36,33.15,236,104,2.26,133.82,20.3,1.65,4.95,2026-09-11,2026-09-11 07:32:19
1235,興泰,37.6,38.0,38.05,37.6,64.14,64.04,57.69,0.5,0.38,0.11,39.7,37.43,35.16,7,14,0.53,17.09,,0.5,1.33,2026-09-11,2026-09-11 07:32:20
1236,宏亞,26.1,26.2,26.2,25.7,85.27,86.22,73.08,0.38,0.39,-0.01,26.43,25.8,25.16,26,31,0.83,22.62,,1.65,6.32,2026-09-11,2026-09-11 07:32:21
1240,茂生農經,54.9,55.3,55.3,54.9,64.85,69.97,58.78,0.55,0.59,-0.04,55.69,54.75,53.8,5,5,1.06,25.5,10.74,2.86,5.21,2026-09-11,2026-09-11 07:32:22
1256,鮮活果汁-KY,171.0,171.5,172.0,170.0,8.87,13.43,39.44,-2.37,-1.6,-0.77,187.07,177.78,168.48,63,48,1.3,61.17,10.95,6.6,3.86,2026-09-11,2026-09-11 07:32:23
1259,安心,64.4,63.6,64.4,63.6,76.33,70.07,53.27,0.86,0.9,-0.04,66.3,64.12,61.95,8,13,0.62,20.86,18.19,1.2,1.86,2026-09-11,2026-09-11 07:32:25
1264,德麥,248.5,249.0,249.0,248.0,9.15,12.57,26.32,-1.76,-1.37,-0.39,258.51,252.9,247.29,29,25,1.16,92.07,11.74,15.0,6.04,2026-09-11,2026-09-11 07:32:26
